REVIEW_PANEL,MEDICALSPECIALTY,PRODUCTCODE,DEVICENAME,DEVICECLASS,Specialty,Medcomp,Martech,Point,Additional Information,Javascript
CV,,LWS,Implantable Cardioverter Defibrillator (Non-Crt),3,Cardiovascular,No,No,No,These devices treat tachycardia (fast heartbeats) with RV defibrillation therapy as necessary.,"{ name:""Implantable Cardioverter Defibrillator (Non-Crt) (LWS)"", productCode:""LWS"", deviceName:""Implantable Cardioverter Defibrillator (Non-Crt)"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:""These devices treat tachycardia (fast heartbeats) with RV defibrillation therapy as necessary."" },"
CV,,LWT,"Occluder, Balloon, Vena-Cava",3,Cardiovascular,No,No,No,,"{ name:""Occluder, Balloon, Vena-Cava (LWT)"", productCode:""LWT"", deviceName:""Occluder, Balloon, Vena-Cava"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,LWW,"Pulse-Generator, Single Chamber, Single",3,Cardiovascular,No,No,No,,"{ name:""Pulse-Generator, Single Chamber, Single (LWW)"", productCode:""LWW"", deviceName:""Pulse-Generator, Single Chamber, Single"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,LWX,Device. Laser Peripheral Angioplasty,3,Cardiovascular,No,No,No,,"{ name:""Device. Laser Peripheral Angioplasty (LWX)"", productCode:""LWX"", deviceName:""Device. Laser Peripheral Angioplasty"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,LWZ,Tissue Graft Of Less Than 6mm,3,Cardiovascular,No,No,No,,"{ name:""Tissue Graft Of Less Than 6mm (LWZ)"", productCode:""LWZ"", deviceName:""Tissue Graft Of Less Than 6mm"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,LXA,Tissue Graft Of 6mm And Greater,3,Cardiovascular,No,No,No,,"{ name:""Tissue Graft Of 6mm And Greater (LXA)"", productCode:""LXA"", deviceName:""Tissue Graft Of 6mm And Greater"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MAD,"Catheter, Percutaneous (Valvuloplasty)",3,Cardiovascular,No,No,No,,"{ name:""Catheter, Percutaneous (Valvuloplasty) (MAD)"", productCode:""MAD"", deviceName:""Catheter, Percutaneous (Valvuloplasty)"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MAE,"Occluder, Patent Ductus, Arteriosus",3,Cardiovascular,No,No,No,,"{ name:""Occluder, Patent Ductus, Arteriosus (MAE)"", productCode:""MAE"", deviceName:""Occluder, Patent Ductus, Arteriosus"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MAF,"Stent, Coronary",3,Cardiovascular,No,No,No,"The formerly known device, Cardiovascular Stent, coded as ""MAF"" has been modified and is currently known and classified as a ""Coronary Stent"".  This device is a metal scaffold placed via a delivery catheter into the coronary artery or saphenous vein graft to maintain the lumen.","{ name:""Stent, Coronary (MAF)"", productCode:""MAF"", deviceName:""Stent, Coronary"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:""The formerly known device, Cardiovascular Stent, coded as \""MAF\"" has been modified and is currently known and classified as a \""Coronary Stent\"".  This device is a metal scaffold placed via a delivery catheter into the coronary artery or saphenous vein graft to maintain the lumen."" },"
CV,,MCX,"Catheter, Coronary, Atherectomy",3,Cardiovascular,No,No,No,,"{ name:""Catheter, Coronary, Atherectomy (MCX)"", productCode:""MCX"", deviceName:""Catheter, Coronary, Atherectomy"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MFA,"Device, Removal, Pacemaker Electrode, Percutaneous",3,Cardiovascular,No,No,No,,"{ name:""Device, Removal, Pacemaker Electrode, Percutaneous (MFA)"", productCode:""MFA"", deviceName:""Device, Removal, Pacemaker Electrode, Percutaneous"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MGB,"Device, Hemostasis, Vascular",3,Cardiovascular,No,No,No,,"{ name:""Device, Hemostasis, Vascular (MGB)"", productCode:""MGB"", deviceName:""Device, Hemostasis, Vascular"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MIE,"Heart-Valve, Allograft",3,Cardiovascular,No,No,No,,"{ name:""Heart-Valve, Allograft (MIE)"", productCode:""MIE"", deviceName:""Heart-Valve, Allograft"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MIH,"System, Endovascular Graft, Aortic Aneurysm Treatment",3,Cardiovascular,No,No,No,,"{ name:""System, Endovascular Graft, Aortic Aneurysm Treatment (MIH)"", productCode:""MIH"", deviceName:""System, Endovascular Graft, Aortic Aneurysm Treatment"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MIR,"Shunt, Portosystemic, Endoprosthesis",3,Cardiovascular,No,No,No,,"{ name:""Shunt, Portosystemic, Endoprosthesis (MIR)"", productCode:""MIR"", deviceName:""Shunt, Portosystemic, Endoprosthesis"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MLV,Transcatheter Septal Occluder,3,Cardiovascular,No,No,No,Approved PMA:  P000039,"{ name:""Transcatheter Septal Occluder (MLV)"", productCode:""MLV"", deviceName:""Transcatheter Septal Occluder"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:""Approved PMA:  P000039"" },"
CV,,MNO,"System, Laser, Transmyocardial Revascularization",3,Cardiovascular,No,No,No,,"{ name:""System, Laser, Transmyocardial Revascularization (MNO)"", productCode:""MNO"", deviceName:""System, Laser, Transmyocardial Revascularization"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MOM,"System, Hemodynamic, Implantable",3,Cardiovascular,No,No,No,,"{ name:""System, Hemodynamic, Implantable (MOM)"", productCode:""MOM"", deviceName:""System, Hemodynamic, Implantable"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MOU,Intravascular Radiation Delivery System,3,Cardiovascular,No,No,No,,"{ name:""Intravascular Radiation Delivery System (MOU)"", productCode:""MOU"", deviceName:""Intravascular Radiation Delivery System"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MRM,"Defibrillator, Implantable, Dual-Chamber",3,Cardiovascular,No,No,No,,"{ name:""Defibrillator, Implantable, Dual-Chamber (MRM)"", productCode:""MRM"", deviceName:""Defibrillator, Implantable, Dual-Chamber"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MTE,"System, Pacing, Temporary, Acute, Internal Atrial Defibrillation",3,Cardiovascular,No,No,No,,"{ name:""System, Pacing, Temporary, Acute, Internal Atrial Defibrillation (MTE)"", productCode:""MTE"", deviceName:""System, Pacing, Temporary, Acute, Internal Atrial Defibrillation"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MUQ,"Glue, Surgical, Arteries",3,Cardiovascular,No,No,No,,"{ name:""Glue, Surgical, Arteries (MUQ)"", productCode:""MUQ"", deviceName:""Glue, Surgical, Arteries"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
CV,,MVK,Wearable Automated External Defibrillator,3,Cardiovascular,No,No,No,The device is an automatic external defibrillator which monitors and treats a patient for ventricular defibrillation.  Device is intended to be worn in home or in hospital settings as prescribed and overseen by a physician.,"{ name:""Wearable Automated External Defibrillator (MVK)"", productCode:""MVK"", deviceName:""Wearable Automated External Defibrillator"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:""The device is an automatic external defibrillator which monitors and treats a patient for ventricular defibrillation.  Device is intended to be worn in home or in hospital settings as prescribed and overseen by a physician."" },"
CV,,MWG,"System, Oxygen, Aqueous",3,Cardiovascular,No,No,No,,"{ name:""System, Oxygen, Aqueous (MWG)"", productCode:""MWG"", deviceName:""System, Oxygen, Aqueous"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Cardiovascular"", medcomp:false, martech:false, point:false, info:"""" },"
